fahrzeug_id,typ,kilometerstand,laenge,hoehe,gewicht,sitze,farbe,ps,schaltung,verbrauch,neupreis,gebrauchtpreis,erstzulassung
4081,Van,87427.047,5.59,1.93,3049,5,gelb,122,Automatik,12.88,67363.3,27423.26,2021-08-25
4082,Van,66983.067,5.38,1.94,2878,7,rot,189,Automatik,15.41,75812.26,41091.82,2022-07-12
4083,Van,71472.632,5.62,2.04,3190,5,schwarz,195,Automatik,19.17,74809.75,38862.65,2022-04-26
4084,Van,49813.168,5.54,2.01,3113,5,blau,163,Automatik,16.45,63905.67,32873.19,2022-06-02
4085,Van,78130.712,5.65,1.69,2660,5,grau,212,Automatik,10.2,67481.45,29336.32,2021-07-12
4086,Van,36026.274,5.63,1.83,2875,7,grau,183,Handschaltung,13.66,58993.96,31712.83,2022-03-22
4087,Van,89470.582,5.82,2.15,3500,5,schwarz,170,Automatik,21.23,61116.48,20392.42,2021-02-19
4088,Van,45347.746,5.64,2.04,3179,7,schwarz,196,Automatik,18.71,65195.28,35113.8,2023-03-23
4089,Van,39905.115,5.67,2.02,3220,5,schwarz,163,Automatik,16.48,67879.65,40084.07,2023-02-02
4090,Van,53757.388,5.63,1.89,2978,7,schwarz,218,Handschaltung,16.68,64554.79,32283.4,2022-06-06
4091,Van,58687.217,5.51,1.78,2758,5,grün,170,Automatik,10.95,66655.46,33495.07,2022-04-29
4092,Van,67649.761,5.52,1.92,2984,5,gelb,172,Automatik,13.95,63011.91,27886.92,2021-08-21
4093,Van,5001.044,5.65,1.87,2980,5,gelb,211,Automatik,14.33,68866.56,57176.94,2024-04-26
4094,Van,35327.165,5.63,2.0,3182,5,schwarz,165,Handschaltung,18.43,63156.04,36174.88,2023-07-08
4095,Van,26946.779,5.58,1.96,3069,5,schwarz,184,Handschaltung,17.0,67439.19,42956.56,2023-04-19
4096,Van,69715.717,5.48,1.91,2919,7,rot,137,Automatik,12.91,65444.59,29254.13,2022-02-02
4097,Van,35638.563,5.63,1.94,3090,5,gelb,149,Handschaltung,16.05,64985.38,38536.92,2023-02-06
4098,Van,59620.385,5.48,1.79,2732,5,gelb,161,Automatik,11.66,65666.51,32279.06,2022-09-17
4099,Van,57174.623,5.57,2.02,3148,7,schwarz,158,Automatik,16.66,78015.35,44943.53,2022-10-09
4100,Van,66507.957,5.65,1.8,2832,7,rot,159,Automatik,11.83,70335.09,35368.95,2021-06-28
4101,Van,21538.469,5.75,1.86,2969,7,grün,196,Automatik,13.84,68818.73,47273.04,2024-03-24
4102,Van,58500.722,5.64,1.75,2788,7,grau,185,Handschaltung,11.76,69264.71,35997.03,2022-05-25
4103,Van,22642.523,5.62,1.97,3099,5,schwarz,178,Handschaltung,17.81,75092.32,52535.22,2023-06-27
4104,Van,69105.668,5.47,1.8,2736,5,schwarz,242,Automatik,13.31,68501.42,32631.74,2021-11-14
4105,Van,34297.589,5.61,1.93,3015,5,rot,175,Automatik,14.31,64614.0,38675.42,2023-01-15
4106,Van,39586.623,5.63,1.85,2924,5,rot,162,Automatik,12.45,65032.49,36553.56,2023-04-20
4107,Van,42652.812,5.58,1.8,2793,7,schwarz,199,Automatik,12.24,62080.57,33681.83,2022-10-18
4108,Van,40211.426,5.61,2.04,3182,7,blau,112,Automatik,14.91,67806.67,39521.1,2023-10-20
4109,Van,62110.554,5.57,1.96,3105,7,schwarz,166,Automatik,15.9,64601.45,31293.66,2022-08-03
4110,Van,58190.048,5.54,1.89,2891,5,blau,152,Handschaltung,14.57,60034.74,26734.03,2022-08-28
4111,Van,66276.869,5.63,1.87,2937,7,blau,155,Handschaltung,14.13,63386.36,28148.84,2021-12-19
4112,Van,45081.783,5.56,2.04,3158,5,schwarz,122,Automatik,16.060000000000002,65197.69,35193.31,2023-03-04
4113,Van,43049.969,5.54,1.93,2981,7,schwarz,200,Automatik,15.78,61316.58,31163.64,2023-12-27
4114,Van,46293.036,5.78,1.94,3095,5,gelb,176,Automatik,14.88,65854.61,35972.01,2022-05-13
4115,Van,35679.183,5.56,1.82,2804,7,grau,199,Handschaltung,13.93,59346.65,32589.49,2023-09-23
4116,Van,55286.224,5.61,1.83,2900,7,blau,185,Automatik,12.34,59344.55,26789.31,2022-09-03
4117,Van,42375.261,5.59,2.02,3165,5,grün,247,Automatik,20.75,73048.76,44732.6,2023-05-02
4118,Van,63333.921,5.57,1.94,3016,7,blau,150,Automatik,13.83,65821.13,31466.62,2022-03-22
4119,Van,72424.414,5.64,1.85,2954,5,rot,192,Handschaltung,14.71,63033.11,26337.0,2022-03-29
4120,Van,52699.516,5.78,1.91,3101,7,schwarz,149,Automatik,12.92,61380.67,29656.45,2022-10-03
4121,Van,62685.194,5.6,1.8,2807,5,schwarz,257,Automatik,13.62,74530.01,39419.13,2021-11-13
4122,Van,45646.475,5.49,2.0,3050,5,blau,235,Automatik,18.74,69464.12,39636.35,2022-11-08
4123,Van,30357.791,5.73,1.84,2912,7,rot,178,Automatik,12.14,61827.54,36739.39,2023-03-11
4124,Van,55972.921,5.51,1.87,2842,5,gelb,208,Automatik,13.73,63822.02,30923.2,2022-03-24
4125,Van,63217.819,5.63,1.98,3134,7,gelb,209,Automatik,17.45,68379.59,33341.61,2022-02-27
4126,Van,60382.354,5.65,1.83,2873,7,grau,159,Handschaltung,12.86,76999.14,42787.42,2022-03-15
4127,Van,64368.832,5.74,1.76,2799,5,blau,173,Automatik,10.59,61041.74,26307.78,2023-07-19
4128,Van,18954.556,5.58,1.82,2817,5,grau,233,Automatik,13.28,69087.51,48742.36,2024-01-24
4129,Van,30369.602,5.54,1.88,2915,7,gelb,151,Automatik,12.21,58781.84,34292.78,2023-03-13
4130,Van,60134.003,5.47,1.92,2948,5,schwarz,270,Automatik,17.53,69650.1,36080.73,2022-07-17
4131,Van,13885.374,5.61,1.77,2815,7,grün,158,Automatik,10.38,65122.14,47050.01,2023-07-19
4132,Van,42668.281,5.68,1.98,3140,5,schwarz,200,Automatik,16.96,64884.17,35455.16,2023-07-08
4133,Van,55666.807,5.64,1.94,3089,7,gelb,158,Handschaltung,15.99,63289.11,31306.48,2022-03-19
4134,Van,36988.532,5.64,1.96,3085,7,rot,193,Automatik,16.119999999999997,61452.97,34185.85,2022-12-21
4135,Van,76244.346,5.69,2.03,3237,7,schwarz,179,Automatik,17.84,58268.14,20412.47,2021-10-06
4136,Van,70792.858,5.51,1.82,2786,5,grün,202,Automatik,12.77,71849.05,36046.65,2021-12-08
4137,Van,74121.724,5.57,2.07,3235,7,gelb,227,Automatik,20.43,68891.54,31620.62,2021-11-01
4138,Van,78800.766,5.51,1.93,2942,7,schwarz,161,Automatik,13.85,66673.58,28319.99,2021-01-21
4139,Van,66093.811,5.81,1.98,3225,5,grün,127,Automatik,14.95,61886.22,26748.75,2021-12-18
4140,Van,38886.148,5.61,1.91,3018,7,grau,207,Handschaltung,16.810000000000002,64361.93,36631.0,2022-11-03
4141,Van,45610.368,5.45,1.83,2768,7,schwarz,165,Automatik,12.01,67035.67,36870.83,2023-04-06
4142,Van,40851.61,5.68,1.78,2824,5,schwarz,191,Handschaltung,12.43,71205.95,42108.06,2022-07-24
4143,Van,68150.08,5.53,1.99,3059,7,gelb,157,Automatik,16.3,53413.39,18108.8,2022-09-20
4144,Van,76945.562,5.59,2.27,3556,5,schwarz,140,Handschaltung,26.89,69575.47,31784.27,2021-10-31
4145,Van,56387.047,5.69,1.8,2862,5,schwarz,113,Handschaltung,11.04,67243.0,34188.8,2022-02-23
4146,Van,70758.883,5.52,1.85,2855,7,schwarz,192,Automatik,12.76,64467.85,28587.94,2022-01-28
4147,Van,43372.236,5.6,1.88,2933,5,blau,155,Handschaltung,13.94,67466.34,38448.39,2022-11-19
4148,Van,51603.387,5.74,1.87,3043,7,grün,142,Automatik,12.33,69555.5,38147.08,2022-07-01
4149,Van,19001.058,5.57,2.04,3214,7,rot,178,Automatik,17.89,66643.81,45348.51,2023-11-13
4150,Van,46730.916,5.63,1.95,3046,7,schwarz,181,Automatik,15.43,61717.71,31451.81,2022-10-04
4151,Van,44194.838,5.65,2.07,3296,7,schwarz,290,Handschaltung,25.99,69424.03,39151.4,2023-06-06
4152,Van,32538.666,5.59,1.83,2853,7,rot,164,Automatik,12.16,68709.33,42408.28,2022-12-10
4153,Van,44808.215,5.45,1.66,2540,5,gelb,270,Automatik,10.99,69570.64,39886.72,2023-07-19
4154,Van,55991.664,5.54,1.88,2936,7,schwarz,159,Automatik,13.32,69444.54,36382.68,2022-06-11
4155,Van,63387.282,5.72,2.08,3292,5,grau,224,Automatik,20.62,61148.95,27230.69,2022-01-12
4156,Van,63070.175,5.72,1.97,3164,5,schwarz,200,Handschaltung,18.66,64707.04,30492.58,2022-03-19
4157,Van,51173.626,5.49,1.97,3099,5,grün,205,Handschaltung,18.47,58133.36,27129.39,2023-01-16
4158,Van,45173.808,5.51,1.82,2781,7,schwarz,108,Automatik,10.55,61364.66,31050.01,2022-10-03
4159,Van,66152.68,5.64,1.77,2837,5,schwarz,168,Handschaltung,12.01,70567.8,35493.51,2022-03-17
4160,Van,37483.249,5.63,1.95,3083,7,schwarz,203,Automatik,16.22,54637.58,26798.02,2022-10-13
4161,Van,49857.494,5.4,1.92,2868,5,gelb,144,Handschaltung,14.87,67157.22,36276.68,2023-01-26
4162,Van,67541.005,5.67,1.71,2660,7,grau,115,Automatik,8.83,56019.27,20741.21,2022-01-19
4163,Van,60702.957,5.54,1.88,2900,7,blau,217,Automatik,14.53,64330.65,30689.44,2022-04-13
4164,Van,45051.636,5.55,1.99,3108,5,blau,194,Automatik,16.66,63412.82,33457.97,2023-02-13
4165,Van,18419.969,5.69,1.83,2881,5,schwarz,275,Handschaltung,16.66,73533.35,52592.78,2023-09-10
4166,Van,63170.219,5.64,1.78,2814,7,schwarz,156,Handschaltung,11.94,60607.01,26376.43,2021-09-20
4167,Van,59859.874,5.64,1.91,2993,5,rot,173,Automatik,13.21,78590.31,44988.58,2021-12-04
4168,Van,58735.72,5.61,1.97,3126,5,gelb,181,Automatik,15.44,58767.43,25328.18,2022-08-19
4169,Van,35118.722,5.46,1.83,2817,5,gelb,168,Handschaltung,13.62,61980.6,35747.78,2023-05-09
4170,Van,61108.119,5.55,2.09,3264,7,blau,220,Automatik,21.6,62076.45,28142.35,2022-07-20
4171,Van,33865.351,5.44,2.0,3039,7,schwarz,254,Automatik,19.46,70130.39,43675.62,2023-08-17
4172,Van,102842.225,5.75,1.89,3036,7,rot,157,Automatik,12.95,71231.31,28286.89,2020-02-21
4173,Van,45359.576,5.59,1.85,2912,7,gelb,165,Handschaltung,13.52,62036.96,31908.67,2022-10-21
4174,Van,84201.823,5.7,1.81,2869,7,blau,235,Handschaltung,14.52,82363.63,42991.14,2021-03-25
4175,Van,63091.139,5.43,1.99,2996,5,schwarz,177,Handschaltung,18.62,71165.98,36714.36,2022-02-03
4176,Van,84917.519,5.54,1.93,3038,5,gelb,162,Automatik,14.51,65675.67,25452.93,2021-03-20
4177,Van,44285.283,5.46,1.84,2774,7,grün,172,Handschaltung,13.7,67915.69,38489.31,2023-01-17
4178,Van,110969.035,5.63,1.97,3180,5,blau,201,Automatik,16.45,62401.29,16932.92,2020-12-13
4179,Van,51100.607,5.69,1.95,3053,7,schwarz,205,Handschaltung,18.22,70028.8,38201.94,2023-04-16
4180,Van,101486.904,5.61,1.85,2890,5,grau,153,Automatik,12.26,64599.03,21227.77,2020-06-09
4181,Van,38277.729,5.5,1.84,2861,5,rot,305,Handschaltung,17.57,74043.27,46020.2,2023-01-30
4182,Van,41740.184,5.81,2.03,3276,7,gelb,148,Automatik,16.85,64298.46,35194.23,2023-05-21
4183,Van,70399.157,5.57,1.84,2873,5,schwarz,183,Automatik,13.03,68470.55,32651.15,2022-06-23
4184,Van,70193.436,5.57,1.98,3118,7,grau,160,Handschaltung,16.7,60471.61,24486.42,2021-11-24
4185,Van,41319.296,5.61,1.96,3069,7,blau,163,Automatik,14.67,60635.61,31931.68,2022-06-18
4186,Van,74480.389,5.44,2.0,3048,5,blau,140,Handschaltung,16.86,64016.12,26986.46,2021-09-10
4187,Van,40314.276,5.8,1.72,2827,7,grau,201,Handschaltung,11.48,66673.13,38145.91,2023-05-04
4188,Van,40069.053,5.64,1.91,2939,5,schwarz,176,Handschaltung,15.56,63199.23,35746.13,2022-07-28
4189,Van,49343.644,5.5,1.94,2995,5,blau,89,Handschaltung,13.32,69465.1,39164.83,2023-01-04
4190,Van,65807.713,5.63,1.79,2816,7,grau,221,Handschaltung,14.62,73778.93,38645.81,2022-07-08
4191,Van,38581.799,5.58,1.9,2940,5,schwarz,238,Automatik,16.619999999999997,68879.18,41286.3,2023-08-18
4192,Van,73146.597,5.63,1.75,2758,5,rot,140,Automatik,9.79,66209.21,29346.48,2022-02-15
4193,Van,33293.175,5.61,1.97,3108,5,grün,184,Automatik,16.7,63761.61,36940.09,2023-08-03
4194,Van,74230.86,5.61,1.94,3007,5,grün,191,Automatik,15.01,64166.03,27675.27,2021-09-20
4195,Van,78061.13,5.79,1.86,3028,5,schwarz,157,Automatik,12.43,67480.76,29823.28,2022-01-10
4196,Van,39842.191,5.56,2.11,3321,5,schwarz,174,Automatik,20.2,63447.33,34966.11,2022-12-18
4197,Van,72129.03,5.64,1.88,2975,7,schwarz,148,Automatik,12.65,70903.86,34145.19,2021-09-28
4198,Van,28384.695,5.63,1.89,2998,7,gelb,108,Automatik,11.14,65641.63,41077.28,2023-02-05
4199,Van,40431.77,5.68,1.74,2791,5,gelb,191,Automatik,11.28,71942.41,43827.3,2023-04-05
4200,Van,48096.479,5.53,1.89,2931,7,blau,225,Automatik,15.56,58360.25,27723.79,2022-12-07
4201,Van,51875.865,5.56,1.82,2810,5,blau,228,Automatik,13.28,62931.88,31719.84,2022-12-05
4202,Van,45378.501,5.47,1.93,2894,7,grün,129,Handschaltung,14.8,66687.53,37201.82,2023-02-19
4203,Van,50698.842,5.49,1.88,2904,7,blau,152,Handschaltung,14.17,64793.22,33291.88,2022-03-28
4204,Van,77909.51,5.61,1.83,2848,7,grün,173,Automatik,12.07,60462.4,21725.9,2021-04-27
4205,Van,54116.855,5.78,1.92,3122,7,schwarz,187,Handschaltung,16.34,63882.15,31210.48,2023-04-08
4206,Van,75442.827,5.58,2.06,3196,7,blau,216,Handschaltung,22.23,63416.48,26174.61,2021-05-08
4207,Van,76094.931,5.58,1.86,2904,7,schwarz,152,Handschaltung,13.19,68621.78,30762.35,2021-08-23
4208,Van,34524.745,5.55,2.02,3184,5,schwarz,127,Automatik,15.16,66991.08,40604.84,2023-09-11
4209,Van,51864.666,5.74,1.89,3032,7,schwarz,186,Automatik,13.85,59585.96,27697.3,2023-07-29
4210,Van,58655.297,5.69,2.02,3225,5,grün,100,Automatik,14.65,66061.83,32508.84,2022-12-03
4211,Van,56822.442,5.68,1.85,2909,7,schwarz,224,Handschaltung,15.57,64648.63,31883.1,2022-12-22
4212,Van,65327.615,5.57,1.85,2928,5,grün,232,Handschaltung,15.45,68050.76,33302.52,2022-01-19
4213,Van,72556.874,5.59,1.95,3038,7,schwarz,122,Handschaltung,14.61,56194.89,20048.03,2021-08-12
4214,Van,48640.898,5.79,2.04,3328,5,rot,226,Automatik,19.41,57712.47,27397.05,2022-10-18
4215,Van,59144.602,5.61,1.97,3051,5,rot,151,Handschaltung,16.55,65728.82,32511.88,2022-01-11
4216,Van,59337.288,5.72,2.05,3276,5,rot,167,Automatik,17.21,72013.59,38490.05,2022-09-09
4217,Van,56339.307,5.63,2.07,3291,7,blau,178,Automatik,19.31,67606.42,34675.24,2022-02-24
4218,Van,56383.232,5.76,1.89,3048,7,rot,245,Automatik,15.59,74824.98,42303.75,2022-06-12
4219,Van,70378.47,5.46,1.97,2978,7,grau,176,Handschaltung,17.49,68836.73,32780.29,2021-12-01
4220,Van,28295.522,5.61,1.87,2908,5,rot,114,Automatik,11.26,49068.69,23986.82,2023-07-09
4221,Van,42925.249,5.83,1.92,3117,5,grün,202,Handschaltung,16.880000000000003,65876.42,36580.71,2023-04-30
4222,Van,53021.814,5.57,1.88,2952,5,grau,115,Automatik,11.62,61389.66,30119.08,2022-07-29
4223,Van,65626.524,5.47,1.87,2859,5,grün,167,Automatik,12.73,54366.9,20007.72,2022-12-15
4224,Van,90145.404,5.65,1.87,2994,5,grün,163,Automatik,12.92,72342.94,31424.08,2020-12-10
4225,Van,64677.424,5.62,1.97,3123,7,grün,194,Automatik,16.15,59870.27,24936.65,2022-02-15
4226,Van,70515.681,5.76,2.01,3240,7,schwarz,229,Handschaltung,20.8,69660.93,33832.22,2022-05-13
4227,Van,5563.063,5.57,1.9,3000,7,schwarz,200,Automatik,14.23,61301.65,49034.75,2024-01-10
4228,Van,70680.059,5.57,2.02,3192,7,blau,141,Handschaltung,17.73,59156.45,22622.63,2022-01-23
4229,Van,74676.69,5.52,1.81,2800,7,blau,186,Automatik,12.01,62047.11,25583.09,2021-12-02
4230,Van,75706.494,5.66,1.88,2989,7,grau,209,Automatik,14.71,69493.21,31080.46,2021-08-30
4231,Van,58525.709,5.66,1.89,3006,5,rot,215,Automatik,13.97,69857.86,36314.56,2022-07-27
4232,Van,18683.933,5.48,1.86,2884,7,grün,190,Automatik,13.59,66718.81,45762.59,2024-05-29
4233,Van,38308.637,5.77,1.92,3078,5,schwarz,169,Automatik,14.61,63112.46,35273.04,2022-12-27
4234,Van,90712.049,5.77,1.95,3161,5,grau,187,Automatik,15.48,61672.0,20584.23,2020-09-08
4235,Van,77251.599,5.51,1.91,2895,7,schwarz,171,Automatik,13.56,67457.19,29248.93,2021-10-18
4236,Van,56281.556,5.56,1.86,2891,5,blau,210,Automatik,13.58,58067.9,24501.65,2022-03-22
4237,Van,78716.684,5.74,2.01,3283,5,rot,219,Automatik,18.03,69707.69,31267.26,2021-02-07
4238,Van,57563.661,5.44,1.98,3023,5,schwarz,183,Automatik,16.39,65841.35,32297.13,2022-05-12
4239,Van,46809.437,5.52,1.93,3001,5,grau,210,Automatik,15.77,68843.18,38498.61,2022-09-15
4240,Van,56243.452,5.67,1.78,2845,7,gelb,149,Automatik,10.43,62039.76,29238.5,2022-05-19
4241,Van,30597.426,5.65,1.9,3021,7,schwarz,149,Automatik,14.02,59563.24,34597.21,2023-08-20
4242,Van,48982.165,5.7,2.0,3180,7,gelb,194,Handschaltung,19.41,65103.67,33296.1,2022-10-08
4243,Van,45214.725,5.63,1.96,3076,7,rot,230,Automatik,17.63,67821.85,38074.45,2022-08-30
4244,Van,62244.827,5.66,1.72,2709,5,rot,176,Automatik,10.14,65648.55,32031.27,2022-09-20
4245,Van,90974.547,5.47,1.75,2691,5,gelb,251,Automatik,12.07,71737.06,31247.03,2020-08-10
4246,Van,54719.05,5.48,1.95,3010,5,gelb,208,Automatik,17.14,71959.18,38810.43,2022-10-16
4247,Van,40799.845,5.66,1.82,2876,7,gelb,207,Handschaltung,14.27,67471.45,37956.8,2023-11-22
4248,Van,58562.581,5.55,1.79,2769,7,schwarz,189,Automatik,12.22,68960.32,35464.17,2021-11-24
4249,Van,65347.371,5.67,1.86,2954,7,gelb,170,Automatik,12.33,62342.27,27101.21,2022-07-15
4250,Van,58777.032,5.75,1.86,3020,5,schwarz,217,Automatik,14.44,77832.31,44984.11,2022-06-11
4251,Van,50786.668,5.66,1.99,3184,5,blau,218,Automatik,17.73,66061.04,34955.44,2022-09-23
4252,Van,66384.943,5.61,1.78,2811,7,schwarz,207,Automatik,12.17,71175.47,35762.6,2022-05-14
4253,Van,51626.131,5.55,1.76,2721,7,grau,245,Automatik,13.15,65103.02,33622.67,2022-06-29
4254,Van,6397.627,5.65,1.78,2838,5,rot,146,Automatik,10.78,67497.69,54789.22,2024-04-17
4255,Van,69407.808,5.61,1.84,2891,5,gelb,155,Automatik,11.71,71516.92,35632.33,2021-09-08
4256,Van,51418.738,5.76,1.76,2868,7,schwarz,173,Automatik,11.2,62639.06,30944.24,2022-03-29
4257,Van,66452.467,5.69,1.94,3077,5,blau,202,Automatik,16.36,60245.91,24912.29,2022-05-23
4258,Van,63488.717,5.68,1.88,3017,5,schwarz,206,Automatik,14.19,66683.45,31976.3,2022-01-21
4259,Van,52303.246,5.55,1.95,3080,5,gelb,205,Handschaltung,17.8,68558.3,36184.69,2023-04-21
4260,Van,49919.466,5.61,1.98,3127,7,grau,205,Handschaltung,19.33,67713.51,36886.74,2023-02-26
4261,Van,71439.596,5.5,1.8,2769,5,schwarz,166,Automatik,11.62,61611.14,26018.27,2021-06-19
4262,Van,28375.252,5.55,2.0,3112,7,schwarz,205,Automatik,17.3,63241.71,38817.22,2023-06-11
4263,Van,79047.568,5.56,2.01,3114,7,blau,158,Automatik,15.97,66755.2,28777.84,2022-05-16
4264,Van,45445.352,5.69,1.91,3062,7,schwarz,150,Automatik,13.5,63222.2,34382.45,2022-11-29
4265,Van,91620.265,5.46,1.88,2870,7,schwarz,176,Handschaltung,14.43,65863.41,24909.5,2020-07-08
4266,Van,75079.419,5.53,1.93,3022,5,grün,138,Automatik,13.63,65906.15,27571.92,2022-02-03
4267,Van,60083.257,5.72,1.9,3025,7,grau,109,Handschaltung,13.36,65884.17,31523.39,2023-03-11
4268,Van,62609.067,5.58,1.8,2854,7,schwarz,197,Automatik,12.08,65187.53,31710.04,2022-01-25
4269,Van,63256.5,5.66,1.96,3084,5,schwarz,180,Automatik,16.1,60720.79,26168.92,2022-07-31
4270,Van,40401.702,5.61,1.92,2967,5,grau,184,Automatik,14.44,60847.05,32725.82,2023-08-23
4271,Van,54731.415,5.66,1.88,3009,5,grün,191,Automatik,13.64,64997.93,32974.28,2022-09-03
4272,Van,57182.153,5.59,1.68,2614,7,blau,228,Automatik,10.51,70725.49,37852.72,2022-10-02
4273,Van,48251.149,5.64,1.84,2913,5,schwarz,130,Handschaltung,12.31,57795.66,27672.72,2022-10-12
4274,Van,17733.295,5.46,1.98,3021,7,schwarz,79,Automatik,12.68,55800.9,35056.46,2023-10-09
4275,Van,54488.359,5.51,1.86,2873,5,rot,84,Automatik,10.22,65501.14,33519.9,2022-04-20
4276,Van,24882.456,5.56,1.88,2934,5,rot,203,Handschaltung,16.0,59953.46,36389.89,2023-12-03
4277,Van,22067.334,5.6,2.03,3144,5,grau,232,Automatik,20.04,70336.63,48314.97,2023-08-22
4278,Van,42923.384,5.68,2.0,3134,5,blau,186,Handschaltung,19.04,66274.9,36819.19,2023-02-03
4279,Van,47159.681,5.6,1.86,2954,7,grau,178,Handschaltung,14.51,65765.39,35346.46,2022-02-28
4280,Van,56926.759,5.7,2.08,3327,7,schwarz,165,Handschaltung,20.3,63188.84,30250.2,2022-01-09
4281,Van,70069.321,5.5,1.99,3045,7,blau,198,Automatik,16.79,63882.11,27929.95,2022-09-17
4282,Van,46684.271,5.59,1.86,2934,7,grau,171,Automatik,13.34,70610.01,40144.04,2022-07-17
4283,Van,53991.737,5.65,1.98,3116,5,schwarz,210,Automatik,17.49,67233.52,34516.76,2022-11-13
4284,Van,43085.504,5.74,1.94,3126,5,rot,166,Automatik,14.74,56983.83,28845.65,2022-09-20
4285,Van,59335.807,5.52,1.95,2964,7,schwarz,196,Automatik,15.89,59339.53,26317.44,2022-08-01
4286,Van,63180.804,5.41,1.98,3008,7,blau,163,Automatik,15.4,52010.05,17552.07,2022-08-01
4287,Van,67173.029,5.58,1.97,3065,7,schwarz,239,Automatik,17.51,66119.89,30749.02,2022-05-09
4288,Van,71538.573,5.66,1.81,2854,5,grau,170,Automatik,11.64,65263.88,29147.58,2021-09-25
4289,Van,37213.239,5.59,1.85,2895,5,schwarz,151,Handschaltung,13.21,64908.05,37080.39,2023-01-05
4290,Van,66609.531,5.7,1.88,2984,7,schwarz,209,Handschaltung,15.73,55082.66,19278.75,2022-05-11
4291,Van,39473.92,5.57,1.75,2677,5,gelb,215,Automatik,11.81,69028.11,41245.63,2023-12-15
4292,Van,56787.012,5.58,1.82,2829,7,gelb,217,Automatik,13.36,70137.35,37632.02,2023-04-20
4293,Van,68719.632,5.79,1.82,2938,7,schwarz,147,Handschaltung,12.39,60522.09,24870.09,2021-11-09
4294,Van,108450.255,5.69,2.09,3359,7,schwarz,183,Automatik,20.46,60603.47,15655.34,2020-05-01
4295,Van,40267.564,5.51,1.92,2939,5,blau,214,Handschaltung,17.18,58418.54,30419.1,2023-07-31
4296,Van,53322.838,5.71,2.03,3233,7,grau,235,Automatik,19.49,68709.23,36606.76,2022-08-12
4297,Van,79292.575,5.75,1.91,3107,7,rot,205,Automatik,15.18,67719.81,29572.18,2021-04-18
4298,Van,39472.712,5.66,1.77,2838,7,grün,144,Automatik,10.76,69547.86,42002.87,2023-02-12
4299,Van,56978.318,5.71,1.86,2946,5,grün,160,Automatik,13.13,60523.82,27415.69,2022-02-09
4300,Van,83882.533,5.5,1.95,3018,7,blau,129,Handschaltung,15.54,60071.57,20993.66,2020-08-26
4301,Van,52034.634,5.52,1.86,2875,5,rot,186,Automatik,13.48,66319.2,34356.3,2022-08-30
4302,Van,79074.119,5.58,1.92,3008,5,gelb,100,Automatik,12.32,67287.54,28663.61,2021-05-19
4303,Van,73907.622,5.6,1.91,2994,5,gelb,156,Automatik,13.79,76648.64,40361.66,2022-01-08
4304,Van,43875.409,5.7,1.98,3180,5,schwarz,118,Automatik,13.82,57866.13,27994.69,2022-09-04
4305,Van,76689.256,5.67,1.91,3034,7,grün,139,Automatik,13.06,57453.87,20107.95,2021-11-13
4306,Van,68813.34,5.78,1.99,3225,7,schwarz,205,Handschaltung,19.34,64887.86,28685.83,2022-05-30
4307,Van,25580.868,5.56,1.81,2775,5,gelb,149,Automatik,10.93,60378.26,36624.23,2024-01-04
4308,Van,98344.868,5.62,1.86,2947,7,schwarz,87,Automatik,11.22,67024.41,24299.31,2020-12-24
4309,Van,54594.456,5.67,1.86,2942,7,blau,206,Handschaltung,14.78,66050.42,33792.84,2022-09-28
4310,Van,64828.352,5.65,1.78,2775,7,schwarz,221,Handschaltung,13.18,65817.02,31179.83,2022-06-07
4311,Van,66388.001,5.61,1.78,2833,5,grau,161,Handschaltung,12.15,71534.08,36476.63,2022-02-17
4312,Van,55016.449,5.56,1.9,2938,5,grau,258,Automatik,16.259999999999998,73863.84,41240.36,2022-05-05
4313,Van,73936.023,5.72,1.84,2984,5,grün,152,Automatik,11.5,68960.71,32211.04,2021-06-02
4314,Van,53088.972,5.86,1.97,3214,5,schwarz,164,Handschaltung,16.630000000000003,65874.95,33482.28,2022-04-23
4315,Van,76236.546,5.61,1.94,3054,7,grün,266,Automatik,18.24,56931.56,18917.72,2021-11-15
4316,Van,45669.988,5.68,1.76,2795,7,schwarz,180,Automatik,11.21,75379.96,44978.78,2023-04-20
4317,Van,14148.327,5.34,1.94,2929,5,gelb,173,Automatik,14.93,66266.88,47308.43,2024-06-09
